Title,Summary,Genre,Feature
내가 사랑했던 모든 남자들에게: P.S. 여전히 널 사랑해,"리얼 연애를 시작한 라라 진과 피터. 어렵게 시작한 사랑, 꿈꿔온 것처럼 완벽하기만 할까? 오래전에 좋아했던 남자의 등장에 갓 사랑을 시작한 커플의 마음이 흔들린다.",미국 영화 청춘 영화 영화 도서 원작 로맨스 영화 인기 로맨스 코미디 로맨틱 코미디,기분 좋아지는 시간 로맨스
노트북,니콜라스 스파크스의 베스트셀러 소설을 영화화한 작품으로 1940년대 신분 차이와 전쟁으로 헤어져야 했던 젊은 연인의 이야기를 그렸다.,미국 영화 영화 도서 원작 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스 인기 로맨스,은밀한 풍부한 감정 로맨스
어쩌다 로맨스,"로맨스 영화를 믿지 않는 건축가. 머리를 다친 후 깨어보니, 로맨틱 코미디의 주인공이 되어 있다. 아름다운 세상이 악몽과도 같은 그녀. 정녕 해피 엔딩은 없는 걸까.",미국 영화 로맨스 영화 인기 로맨스 코미디 로맨틱 코미디,로맨스
울고 싶은 나는 고양이 가면을 쓴다,"난 네가 맘에 드는데, 넌 내게 관심이 없나 봐. 그래서 고양이로 변신했어, 너랑 친해지고 싶어서. 하지만 너무 오랫동안 고양이로 있었던 탓일까, 어느새 경계가 흐려진 소녀. 인간과 고양이의 갈림길에서 선택의 순간을 맞는다.",로맨틱  일본 애니 일본 애니메이션 드라마 장르 일본 애니메이션 SF   판타지 영화 일본 애니메이션 일본 영화 SF   판타지 로맨스 영화 영화 어린이   가족,가슴 뭉클 로맨스
플립,줄리는 어린 시절 소꿉친구로 만난 브라이스를 짝사랑한다. 그러나 어른이 되면서 줄리와 브라이스는 우정 이상의 관계로 발전한다.,미국 영화 영화 도서 원작 로맨스 영화 코미디 로맨틱 코미디,기분 좋아지는 시간 가슴 뭉클 로맨스
타이타닉,"대부호와 원치 않는 약혼을 한 여자. 배에 오른 순간, 거부할 수 없는 운명의 남자를 만난다. 인생은 선물이라 했던가. 매 순간이 마법처럼 펼쳐지는 시간, 영원할 수 있을까.",미국 영화 시대물 드라마 장르 영화 사회 이슈 드라마 로맨스 영화 드라마 장르 영화 로맨스 인기 로맨스,풍부한 감정 로맨스
나의 소녀시대,불량스러운 남고생과 똑똑하지만 어딘가 허당끼가 있는 여고생. 서로의 연애를 도와주기 위해 생각지 않은 동맹을 맺는다.,대만 영화 중국 영화 로맨스 영화 코미디 로맨틱 코미디,로맨스
먼 훗날 우리,"고향 가는 기차에서 만난 두 청춘. 낯선 도시 베이징으로 돌아와 서로에게 의지한다. 10년 뒤, 다시 찾아온 우연. 그리운 사랑이 부르면, 이번엔 함께 뒤돌아볼까.",영화 도서 원작 중국 본토 영화 중국 영화 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스,풍부한 감정 로맨스
미드나잇 선,"창문 너머로 소년을 지켜보기만 했던 그녀. 마침내 직접 만나 데이트하지만, 고민은 깊어만 간다. 햇빛에 닿으면 죽는 병을 앓고 있다고 밝힐 수는 없으니까. 낮에는 태양을 피해야 하는 나의 삶. 밤에 너와 함께하는 시간이 너무 소중해.",미국 영화 청춘 영화 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스,감상적 로맨스
클루리스,오지랖 넓은 베벌리힐스의 고등학생 셰어는 패션 감각이 떨어지는 학생을 변신시켜 줬다가 뜻밖의 결과에 직면한다.,미국 영화 청춘 영화 영화 도서 원작 로맨스 영화 인기 로맨스 코미디 블록버스터 코미디 로맨틱 코미디,로맨스
너의 췌장을 먹고 싶어,"부담스럽게 발랄하고, 이상하리만치 행복해 보이던 그 애가 죽는다니. 시한부 판정을 받은 소녀와 친구들에게 눈길 한번 안 주던 외톨이 소년. 두 사람이 함께 마지막 일기를 써 내려간다. 우리에겐 살아 숨 쉬는 반짝이는 오늘이 있기에.",도서원작 아니메 학원물 애니 로맨틱  일본 애니 일본 애니메이션 드라마 장르 영화 일본 애니메이션 청춘 영화 영화 도서 원작 일본 영화 로맨스 영화,감상적 은밀한 풍부한 감정 로맨스
시에라 연애 대작전,"똑똑하지만 인기 없는 여고생 시에라에게 찾아온 뜻밖의 로맨스! 매력적인 소년 제이미와 달콤한 문자를 주고받는다. 이게 꿈이야 생시야? 아, 전화번호가 바뀌었구나!",미국 영화 청춘 영화 로맨스 영화 로맨스 엉뚱하고 기발 코미디 로맨틱 코미디,감상적 엉뚱 기발 로맨스
퍼펙트 데이트,"야심 찬 고등학생, 대학 학비를 벌기 위해 맞춤형 데이팅 사업에 뛰어든다. 고객이 원하는 모든 이상형으로 단숨에 변신하는 브룩스. 그런데 가만있어 봐. 내가 누구더라?",미국 영화 청춘 영화 로맨스 영화 코미디 로맨틱 코미디,위트 로맨스
비포 선라이즈,미국?배낭 여행자가?비엔나로 향하는?기차에서 한?프랑스 여성과 우연히 대화를 시작하고?유럽 여행?마지막 날을 함께 보내기로 한다.,미국 영화 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스 인기 로맨스 인디 영화,위트
퀸카가 아니어도 좋아,내가 뚱뚱하고 못생겨서 퀸카 친구들이 데리고 다니는 거라고? 충격적인 진실을 알아버린 여고생. 절망감에 빠져 허우적대다가 큰 결심을 한다. 퀸카 들러리에서 탈출하겠어!,미국 영화 청춘 영화 영화 도서 원작 로맨스 영화 코미디 로맨틱 코미디,위트 로맨스
바다가 들린다,전철 플랫폼에서 리카코와 닮은 여자를 만난 대학생 타쿠. 2년 전 고교 시절을 떠올린다. 도쿄에서 전학 왔던 리카코. 단짝 마츠노가 좋아한 그 애가 유난히 신경 쓰였다. 지금 생각해 보니 내가 그 애를 많이도 좋아했구나.,도서원작 아니메 학원물 애니 로맨틱  일본 애니 일본 애니메이션 드라마 장르 영화 일본 애니메이션 영화 도서 원작 일본 영화 로맨스 영화 인기 로맨스 영화 어린이   가족,잔잔한 분위기 가슴 뭉클 로맨스
상사에 대처하는 로맨틱한 자세,"상사들은 모르고, 비서들만 아는 큐피드 대작전! 일중독 상사들 밑에서 한시라도 벗어나고픈 두 비서가 뭉쳤다. 부디 우리 상사들이 서로에게 눈멀게 해주세요, 네?",미국 영화 로맨스 영화 인기 로맨스 코미디 로맨틱 코미디,위트 은밀한 로맨스
미드나잇 인 파리,"매일 밤, 1920년대의 파리로 시간 여행을 떠나는 작가는 그곳에서 예술계의 거장들과 어울리며 낭만과 영감을 찾는다.",미국 영화 로맨스 영화 인기 로맨스 코미디 로맨틱 코미디,위트 로맨스
톨 걸,언제부턴가 구부정한 자세와 움츠러든 마음으로 살아온 소녀. 16살에 185cm를 넘긴 조디는 보통의 소녀처럼 살고 싶어진다. 그런데 갑자기 삼각관계? 무슨 전개가 이래!,코미디 가족 미국 영화 청춘 영화 로맨스 영화 코미디 로맨틱 코미디 영화 어린이   가족,기분 좋아지는 시간 가슴 뭉클 감동 풍부한 감정 로맨스
위대한 개츠비,"닉 캐러웨이는 이웃에 사는 의문의 백만장자 제이 개츠비에게 매료되지만, 개츠비의 집요한 사랑이 비극의 소용돌이로 빠져 들어가는 것을 지켜본다.",미국 영화 시대물 영화 도서 원작 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스 인기 로맨스,은밀한 로맨스
뉴니스,데이팅 앱으로 만난 두 남녀. 가벼운 마음으로 시작했지만 서로에게 끌리는 마음은 어쩔 수 없다. 시간이 흐르면서 찾아드는 권태감. 두 사람은 좋은 해법을 찾을 수 있을까?,미국 영화 드라마 장르 영화 드라마 장르 영화 관능적 로맨스 영화 드라마 장르 영화 로맨스 관능적 로맨틱 영화 인디 영화,관능적 은밀한 로맨스
포레스트 검프,"전쟁 영웅에서 유명 인사로, 억만장자에서 예언자로. 세상에서 가장 특별한 머리와 멋진 다리를 가진 남자의 지그재그 질주. 세상도 운명도, 그를 따라잡진 못할 것이다.",미국 영화 영화 도서 원작 로맨스 영화 인기 로맨스 코미디 블록버스터 코미디 로맨틱 코미디 고전 영화 고전 코미디,감상적 기분 좋아지는 시간 가슴 뭉클 풍부한 감정 로맨스
늑대의 유혹,"서울로 전학 온 시골 소녀에게 엄청난 고교 생활이 펼쳐진다. 꽃미남계의 쌍두마차와 삼각관계를 이루며 여학생들의 질투를 받기도 하고, 삶을 송두리째 뒤흔드는 비밀에 마음 아파하기도 하는 그녀. 햇살보다 찬란한 청춘은 그렇게 성장한다.",영화 도서 원작 한국 영화 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스 인기 로맨스,가슴 뭉클 풍부한 감정 로맨스
그날의 분위기,"맹공남 vs 철벽녀! 작업 거는 남자와 수비 하는 여자가 만났다. 되느냐 마느냐, 썸이란 자고로 그날의 분위기에 달린 법. 창과 방패가 붙은 세기의 대결(?), 과연 그 결과는?",한국 영화 로맨스 영화 코미디 로맨틱 코미디,은밀한 로맨스
당신 거기 있어줄래요,해외에서 의료 봉사를 하던 수현은 한 아이를 살려준 답례로 10개의 알약을 건네받는다. 과거로 돌아가게 해준다는 신비의 알약. 수현은 알약의 도움을 받아 30년 전으로 시간 여행을 떠나기로 한다. 그리웠던 첫사랑을 만나기 위해.,영화 도서 원작 한국 영화 SF   판타지 판타지 영화 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스,잔잔한 분위기 풍부한 감정 로맨스
먹고 기도하고 사랑하라,이혼 후 자신의 삶을 재개조하기로 생각한 리즈는 맛있는 음식과 영성 그리고 진정한 사랑을 찾아 세계 여행을 떠난다.,영화 실화 바탕 미국 영화 영화 도서 원작 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스 인기 로맨스,감상적 로맨스
윤희에게,하얀 입김이 올라오는 날 도착한 편지 한 통. 딸 새봄과 평범한 나날을 보내던 윤희의 가슴이 두근거린다. 편지의 발신인을 찾아 낯선 곳으로 여행을 떠난 새봄과 윤희. 새하얀 눈이 가득 쌓인 이곳에서 다시... 만날 수 있을까?,한국 영화 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스 인디 영화,잔잔한 분위기 가슴 뭉클 풍부한 감정 로맨스
8월의 크리스마스,"작은 사진관을 운영하는 정원. 시한부 판정을 받지만 일상을 담담히 이어간다. 흑백 사진 같던 그의 삶에 어느 날 특별한 색깔이 스며든다. 바로, 사진을 인화하러 온 주차단속 요원 다림. 조금씩 마음이 일렁이지만 사랑을 시작해도 될까.",한국 영화 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스 인기 로맨스,잔잔한 분위기 가슴 뭉클 풍부한 감정 로맨스
우리의 계절은,"추억, 사랑, 그리고 내일. 이슬비처럼 촉촉하고 태양처럼 빛나는 시절을 살아가는 청춘의 이야기가 시작된다. 중국의 세 도시를 배경으로 펼쳐지는 옴니버스 애니메이션.",로맨틱  일본 애니 일본 애니메이션 드라마 장르 영화 일본 애니메이션 일본 영화 로맨스 영화,감상적 가슴 뭉클 로맨스
"안녕, 나의 소울메이트","어린 시절부터 꼭 붙어 다녔던 너와 나. 오랜 시간을 함께 울고 웃었지만 결코 서로를 닮을 수는 없었고, 이제는 떨어져 있던 시간만큼 갈등도 깊어졌다. 하지만 넌 아직도 내게 가장 소중한 사람이야. 우리 예전으로 돌아갈 수 있을까?",영화 도서 원작 중국 본토 영화 중국 영화 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스 인기 로맨스,풍부한 감정 로맨스
말할 수 없는 비밀,"예고로 전학 온 첫날, 교정에서 아름다운 피아노 선율이 들린다. 소리에 이끌려 문을 연 음악실. 거기 한 여학생이 있다. 첫눈에 사랑에 빠지지만 그녀는 홀연히 사라진다. 나타났다 사라지기를 반복하는 그녀. 그녀에게 더 다가가고 싶다.",대만 영화 중국 영화 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스 인기 로맨스,로맨스
친구와 연인사이,섹스 파트너인 엠마와 아담은 서로 누구를 만나든 아무런 문제가 없었다. 적어도 둘 사이에 감정이 싹트기 전까지는 말이다.,미국 영화 로맨스 영화 인기 로맨스 코미디 로맨틱 코미디,로맨스
붉은 돼지,"1차 대전 중 하늘에 전우를 묻은 이탈리아 공군 비행사 마르코. 이제는 국가와 전쟁을 등지고 고독한 현상금 사냥꾼 포르코로 살아간다. 명예, 여인, 돈을 좇아 지중해 위를 나는 한 마리 로맨티스트 돼지가 되어!",로맨틱  일본 애니 영화 일본 애니메이션 일본 영화 액션   어드벤처 로맨스 영화 영화 어린이   가족,흥미진진 로맨스
웬 더 보우 브레이크,아이를 간절히 원하는 난임 부부. 완벽해 보이는 대리모가 등장하자 마지막 희망을 걸어 본다. 행복한 미래를 꿈꾸며 곧 한집에 살게 된 세 사람. 그러나 순진한 얼굴 뒤에 감춰진 본모습이 드러나고 서서히 파국이 다가오기 시작한다.,미국 영화 스릴러 영화 심리 스릴러 로맨스 영화,긴장감 넘치는 로맨스
등산의 목적,"가게 매상 올리려 산악회에 가입한 남자, 예쁜 신입을 보고 쾌재를 외친다. 등산 가서 산만 탈 줄 알았지? 부인 놔두고 신입에게 마구 들이대는 이 남자, 과연 어디까지?",한국 영화 드라마 장르 영화 드라마 장르 영화 관능적 로맨스 영화 드라마 장르 영화 로맨스 관능적 로맨틱 영화,관능적 은밀한 로맨스
